Date,High,Low,Open,Close,Volume,Adj Close
17-07-2012,14.462541,14.156936,14.40675,14.364409,67455897,14.364409
18-07-2012,14.537759,14.349465,14.370635,14.464782,62160121,14.464782
19-07-2012,14.906128,14.595293,14.59878,14.771134,187688877,14.771134
20-07-2012,15.266278,14.898656,15.162168,15.213476,259517101,15.213476
23-07-2012,15.401023,14.9004,14.955941,15.330288,143002005,15.330288
24-07-2012,15.390562,15.052081,15.317586,15.13253,80677269,15.13253
25-07-2012,15.277237,15.077735,15.15121,15.14299,73193322,15.14299
26-07-2012,15.364161,15.1938,15.317586,15.276739,67660662,15.276739
27-07-2012,15.815719,15.379853,15.414473,15.814723,142520206,15.814723
30-07-2012,16.005009,15.678732,15.841871,15.748471,87795852,15.748471
31-07-2012,15.853079,15.646852,15.647848,15.765158,74903709,15.765158
01-08-2012,15.928048,15.725557,15.873004,15.757935,74060561,15.757935
02-08-2012,15.891186,15.527051,15.579355,15.660052,79404516,15.660052
03-08-2012,16.032906,15.844112,15.940252,15.973378,76168432,15.973378
06-08-2012,16.173876,15.920825,15.930538,16.010489,71563235,16.010489
07-08-2012,16.046354,15.852332,15.984835,15.953702,79569131,15.953702
08-08-2012,16.086454,15.902892,15.916591,15.995794,53086237,15.995794
09-08-2012,16.098907,15.97811,16.052582,15.998783,42972470,15.998783
10-08-2012,15.996043,15.843863,15.905134,15.990065,57599089,15.990065
13-08-2012,16.442122,16.106628,16.125059,16.438635,131205956,16.438635
14-08-2012,16.758434,16.413479,16.419704,16.654076,147016998,16.654076
15-08-2012,16.793304,16.540503,16.694426,16.626181,96789436,16.626181
16-08-2012,16.803019,16.614723,16.625435,16.758932,68965534,16.758932
17-08-2012,16.868025,16.729794,16.790068,16.865286,87434502,16.865286
20-08-2012,16.908373,16.753702,16.824438,16.825434,70587592,16.825434
21-08-2012,16.886703,16.492432,16.764912,16.675247,89221174,16.675247
22-08-2012,16.951462,16.605259,16.622196,16.866282,76654246,16.866282
23-08-2012,16.948473,16.712358,16.793802,16.856817,71635505,16.856817
24-08-2012,16.947725,16.78907,16.826929,16.902395,57277890,16.902395
27-08-2012,16.737265,16.419456,16.512856,16.668024,104939872,16.668024
28-08-2012,16.877239,16.556442,16.562918,16.868025,82652646,16.868025
29-08-2012,17.160429,16.840628,16.871014,17.136021,120060335,17.136021
30-08-2012,17.120579,16.941002,17.042122,16.978361,65319921,16.978361
31-08-2012,17.150217,16.937513,17.036144,17.063293,85402916,17.063293
04-09-2012,17.06105,16.774626,17.049843,16.962421,75867307,16.962421
05-09-2012,17.098412,16.915098,16.936518,16.954451,68584110,16.954451
06-09-2012,17.431911,17.054325,17.084961,17.419706,122196311,17.419706
07-09-2012,17.739758,17.376617,17.43465,17.587828,129804723,17.587828
10-09-2012,17.753704,17.39455,17.677738,17.453829,102783820,17.453829
11-09-2012,17.45084,17.210491,17.383841,17.240129,75232938,17.240129
12-09-2012,17.307877,16.958435,17.170889,17.207502,106088160,17.207502
13-09-2012,17.65881,17.199034,17.262547,17.585087,106758663,17.585087
14-09-2012,17.758436,17.609245,17.673754,17.675747,105132591,17.675747
17-09-2012,17.755447,17.559183,17.636644,17.68322,60558139,17.68322
18-09-2012,17.899408,17.603518,17.628424,17.889944,82981875,17.889944
19-09-2012,18.145985,17.843369,17.870518,18.119583,124396528,18.119583
20-09-2012,18.216221,17.963169,18.044115,18.135025,116731906,18.135025
21-09-2012,18.304392,18.184839,18.236895,18.281227,255317419,18.281227
24-09-2012,18.680979,18.188078,18.206757,18.664541,143086320,18.664541
25-09-2012,19.050842,18.6217,18.755947,18.659061,243248350,18.659061
26-09-2012,18.959934,18.455824,18.676247,18.766159,227766537,18.766159
27-09-2012,18.999784,18.721079,18.927805,18.841875,157833389,18.841875
28-09-2012,18.911615,18.708626,18.783344,18.792063,111757330,18.792063
01-10-2012,19.053581,18.834654,18.905388,18.973383,127194978,18.973383
02-10-2012,19.078239,18.686708,19.058563,18.85408,112026334,18.85408
03-10-2012,19.026684,18.734777,18.822449,18.991316,88663090,18.991316
04-10-2012,19.175377,18.914104,18.997543,19.129547,98535958,19.129547
05-10-2012,19.287207,19.053831,19.195799,19.119585,109846193,19.119585
08-10-2012,19.018215,18.783344,18.953957,18.875252,78637653,18.875252
09-10-2012,18.961926,18.493931,18.92083,18.532785,120578269,18.532785
10-10-2012,18.618464,18.388327,18.477243,18.544491,81901842,18.544491
11-10-2012,18.891689,18.687206,18.752213,18.716845,95713418,18.716845
12-10-2012,18.801277,18.533033,18.726061,18.549223,96528461,18.549223
15-10-2012,18.526308,18.199286,18.479235,18.455324,121216653,18.455324
16-10-2012,18.605015,18.342747,18.434155,18.547977,82636586,18.547977
17-10-2012,18.837891,18.437391,18.529299,18.816719,92059774,18.816719
18-10-2012,18.914602,16.836891,18.817966,17.310118,499561487,17.310118
19-10-2012,17.601524,16.737265,17.573629,16.9811,461009524,16.9811
22-10-2012,17.051836,16.679979,16.961674,16.903393,162832055,16.903393
23-10-2012,17.119083,16.737265,16.737514,16.945234,117101285,16.945234
24-10-2012,17.110865,16.818708,17.105883,16.86927,100234300,16.86927
25-10-2012,16.986332,16.774874,16.936518,16.880728,96403996,16.880728
26-10-2012,17.011986,16.717339,16.849344,16.815722,78324483,16.815722
31-10-2012,16.961424,16.811985,16.933031,16.943991,61710442,16.943991
01-11-2012,17.208,16.904636,16.924065,17.125559,82311371,17.125559
02-11-2012,17.323816,17.120081,17.304888,17.133778,93324497,17.133778
05-11-2012,17.107376,16.825932,17.048597,17.010241,65681270,17.010241
06-11-2012,17.098412,16.875496,17.073006,16.979357,63549309,16.979357
07-11-2012,16.892433,16.600029,16.811985,16.615721,89626688,16.615721
08-11-2012,16.724562,16.219954,16.692432,16.246355,104269368,16.246355
09-11-2012,16.646107,16.196791,16.305134,16.513851,125030896,16.513851
12-11-2012,16.68247,16.460054,16.531784,16.585335,56446786,16.585335
13-11-2012,16.627674,16.3943,16.513105,16.414724,64007018,16.414724
14-11-2012,16.492682,16.201773,16.454823,16.252831,66986143,16.252831
15-11-2012,16.438385,16.037388,16.189318,16.121075,74233205,16.121075
16-11-2012,16.264538,15.840625,16.089443,16.119081,138043489,16.119081
19-11-2012,16.660551,16.327051,16.331285,16.642868,95083064,16.642868
20-11-2012,16.886703,16.552208,16.675247,16.686705,83861158,16.686705
21-11-2012,16.68247,16.448347,16.662296,16.584587,84804682,16.584587
23-11-2012,16.68745,16.590315,16.686705,16.63689,37038310,16.63689
26-11-2012,16.612732,16.413977,16.598783,16.467028,88514535,16.467028
27-11-2012,16.811985,16.388573,16.442619,16.705135,100724129,16.705135
28-11-2012,17.058809,16.535273,16.637886,17.027925,122136087,17.027925
29-11-2012,17.282721,16.986332,17.130291,17.232658,111476280,17.232658
30-11-2012,17.415222,17.078238,17.218212,17.394053,127018318,17.394053
03-12-2012,17.58135,17.287951,17.490442,17.316343,88028721,17.316343
04-12-2012,17.322821,17.078485,17.310118,17.211239,79966615,17.211239
05-12-2012,17.297665,16.994551,17.239134,17.131289,74775229,17.131289
06-12-2012,17.32531,17.048847,17.125559,17.21373,58711242,17.21373
07-12-2012,17.356941,16.996792,17.310118,17.041374,77059760,17.041374
10-12-2012,17.226681,17.030914,17.070765,17.071512,54872909,17.071512
11-12-2012,17.482471,17.128798,17.185583,17.356941,107906951,17.356941
12-12-2012,17.522074,17.272259,17.415474,17.373878,97403730,17.373878
13-12-2012,17.844864,17.423443,17.831163,17.5019,138312493,17.5019
14-12-2012,17.629421,17.395548,17.413979,17.483467,85523366,17.483467
17-12-2012,17.980604,17.534775,17.571636,17.952211,121871097,17.952211
18-12-2012,18.159433,17.809496,17.848101,17.959435,120646524,17.959435
19-12-2012,18.007504,17.850094,17.950466,17.935522,77031655,17.935522
20-12-2012,18.048599,17.857315,18.013979,17.991564,66528434,17.991564
21-12-2012,17.903395,17.696669,17.782597,17.82394,141568653,17.82394
24-12-2012,17.812735,17.620703,17.796045,17.671265,33762076,17.671265
26-12-2012,17.755447,17.494677,17.635647,17.655573,47473277,17.655573
27-12-2012,17.654825,17.40003,17.612484,17.591312,66142994,17.591312
28-12-2012,17.606756,17.4349,17.476744,17.4349,56290202,17.4349
31-12-2012,17.697914,17.335024,17.43465,17.618462,80195470,17.618462
02-01-2013,18.10713,17.846855,17.918339,18.013729,102033017,18.013729
03-01-2013,18.229919,17.950716,18.055573,18.024191,93075567,18.024191
04-01-2013,18.467529,18.124067,18.165413,18.380356,110954331,18.380356
07-01-2013,18.415474,18.196297,18.317591,18.300158,66476239,18.300158
08-01-2013,18.338762,18.043119,18.319834,18.264042,67295297,18.264042
09-01-2013,18.38982,18.14698,18.238388,18.384092,81291563,18.384092
10-01-2013,18.55545,18.269024,18.501402,18.467777,73703226,18.467777
11-01-2013,18.49144,18.338762,18.48073,18.430668,51600690,18.430668
14-01-2013,18.48571,17.991314,18.356195,18.013729,114985384,18.013729
15-01-2013,18.306383,17.736021,17.916096,18.055573,157696879,18.055573
16-01-2013,18.040878,17.775124,17.992559,17.812983,81239368,17.812983
17-01-2013,17.923817,17.709122,17.875748,17.716595,88791570,17.716595
18-01-2013,17.752708,17.467775,17.692682,17.54698,129555794,17.54698
22-01-2013,17.567652,17.323069,17.550716,17.506132,152264594,17.506132
23-01-2013,18.655075,18.326059,18.331041,18.468275,237249950,18.468275
24-01-2013,18.850096,18.443619,18.461802,18.78484,135815168,18.78484
25-01-2013,18.891191,18.686209,18.699162,18.771391,89369729,18.771391
28-01-2013,18.81946,18.62743,18.72382,18.698166,65327951,18.698166
29-01-2013,18.853085,18.593805,18.599035,18.771639,70145942,18.771639
30-01-2013,18.952711,18.75246,18.773134,18.775375,69579828,18.775375
31-01-2013,18.86977,18.686209,18.692684,18.821701,65613015,18.821701
01-02-2013,19.342501,18.881727,18.884216,19.317593,150405652,19.317593
04-02-2013,19.189821,18.885962,19.120581,18.90464,122075862,18.90464
05-02-2013,19.205763,18.91585,18.957193,19.072014,75108474,19.072014
06-02-2013,19.251839,18.891689,18.905886,19.18235,83435569,19.18235
07-02-2013,19.397543,19.066036,19.170645,19.276497,114033831,19.276497
08-02-2013,19.593309,19.416224,19.43042,19.56093,121256803,19.56093
11-02-2013,19.501902,19.271517,19.387333,19.487455,87037018,19.487455
12-02-2013,19.623945,19.411491,19.47077,19.444616,74638720,19.444616
13-02-2013,19.560432,19.426435,19.43042,19.498415,48107646,19.498415
14-02-2013,19.644867,19.371639,19.420458,19.621952,69672173,19.621952
15-02-2013,19.757444,19.603271,19.61149,19.748228,109601278,19.748228
19-02-2013,20.099663,19.807756,19.825439,20.095926,117711564,20.095926
20-02-2013,20.148727,19.720831,20.05732,19.737518,110982436,19.737518
21-02-2013,20.061056,19.706635,19.875502,19.813982,140781714,19.813982
22-02-2013,19.956448,19.770893,19.906883,19.918093,82463941,19.918093
25-02-2013,20.134781,19.688454,19.982599,19.695427,92501423,19.695427
26-02-2013,19.824444,19.536772,19.800781,19.679485,88430220,19.679485
27-02-2013,20.043621,19.703896,19.795799,19.919836,81347773,19.919836
28-02-2013,20.099413,19.95097,19.952711,19.955202,90971711,19.955202
01-03-2013,20.103148,19.829424,19.87052,20.079487,87342157,20.079487
04-03-2013,20.494183,20.049849,20.05732,20.460808,111440145,20.460808
05-03-2013,20.925318,20.645117,20.645864,20.886711,162370331,20.886711
06-03-2013,21.021208,20.642876,20.947235,20.706886,115350748,20.706886
07-03-2013,20.837397,20.662054,20.773636,20.737272,82415761,20.737272
08-03-2013,20.795055,20.549227,20.784594,20.710373,116912581,20.710373
11-03-2013,20.914108,20.709873,20.714607,20.792564,64027093,20.792564
12-03-2013,20.719587,20.514854,20.690199,20.612988,80633104,20.612988
13-03-2013,20.689699,20.480982,20.620211,20.555702,65898080,20.555702
14-03-2013,20.597546,20.358442,20.597546,20.461803,66295564,20.461803
15-03-2013,20.43092,20.25757,20.386087,20.281481,124452737,20.281481
18-03-2013,20.243124,19.961927,20.049849,20.119337,73807616,20.119337
19-03-2013,20.404768,20.085962,20.205267,20.207258,84242583,20.207258
20-03-2013,20.361429,20.210247,20.344494,20.291693,58771467,20.291693
21-03-2013,20.346735,20.170645,20.206511,20.205765,59325536,20.205765
22-03-2013,20.304892,20.165415,20.292439,20.182102,59751126,20.182102
25-03-2013,20.40427,20.095179,20.234406,20.165415,68736680,20.165415
26-03-2013,20.274008,20.119337,20.261555,20.234655,47854701,20.234655
27-03-2013,20.099663,19.958441,20.09169,19.991568,86852328,19.991568
28-03-2013,20.059065,19.758442,20.024693,19.780607,91855009,19.780607
01-04-2013,19.981356,19.757195,19.801031,19.954954,72562968,19.954954
02-04-2013,20.294682,20.024942,20.038391,20.250097,81966082,20.250097
03-04-2013,20.27899,19.942001,20.260557,20.079737,69800653,20.079737
04-04-2013,20.068527,19.708628,20.031168,19.802525,98270968,19.802525
05-04-2013,19.60128,19.337519,19.578115,19.503147,137870844,19.503147
08-04-2013,19.415974,19.138266,19.396049,19.298912,113708616,19.298912
09-04-2013,19.520582,19.255575,19.315102,19.368652,86615444,19.368652
10-04-2013,19.734779,19.327557,19.49991,19.680733,79440651,19.680733
11-04-2013,19.75346,19.528303,19.74798,19.685963,81452163,19.685963
12-04-2013,19.728554,19.500158,19.725813,19.677494,65713390,19.677494
15-04-2013,19.850595,19.352961,19.575377,19.475252,98491793,19.475252
16-04-2013,19.825687,19.524817,19.591316,19.760183,69941178,19.760183
17-04-2013,19.69717,19.37986,19.595303,19.490944,81785407,19.490944
18-04-2013,19.571642,18.960432,19.560432,19.076248,133398142,19.076248
19-04-2013,20.010994,19.084965,19.157194,19.922077,232998073,19.922077
22-04-2013,20.023945,19.302649,19.94026,19.928055,115768308,19.928055
23-04-2013,20.311369,19.93428,19.950222,20.122078,92035684,20.122078
24-04-2013,20.373634,20.124569,20.127308,20.260309,73438237,20.260309
25-04-2013,20.335527,20.115353,20.330048,20.151964,79986690,20.151964
26-04-2013,20.118092,19.840134,20.114607,19.960682,99880980,19.960682
29-04-2013,20.490696,20.000034,20.006262,20.400036,92376959,20.400036
30-04-2013,20.613735,20.365664,20.39854,20.537271,92613843,20.537271
01-05-2013,20.541006,20.332788,20.504644,20.434158,58418148,20.434158
02-05-2013,20.785839,20.399788,20.42594,20.662802,81034603,20.662802
03-05-2013,21.090946,20.821955,20.845865,21.064047,100880714,21.064047
06-05-2013,21.465792,21.12731,21.12731,21.458319,85973045,21.458319
07-05-2013,21.516102,21.187334,21.494682,21.350721,78653713,21.350721
08-05-2013,21.765417,21.243126,21.344994,21.759192,99102072,21.759192
09-05-2013,21.909378,21.624695,21.689701,21.705643,88353936,21.705643
10-05-2013,21.931295,21.722578,21.801035,21.923574,76192522,21.923574
13-05-2013,21.979366,21.752966,21.8902,21.856327,58157173,21.856327
14-05-2013,22.134285,21.846615,21.855579,22.094685,63408784,22.094685
15-05-2013,22.82395,22.267038,22.3039,22.811747,160033605,22.811747
16-05-2013,22.913614,22.466042,22.889206,22.512367,128865215,22.512367
17-05-2013,22.75197,22.42893,22.665545,22.644623,112098604,22.644623
20-05-2013,22.929056,22.540512,22.540512,22.628433,91248746,22.628433
21-05-2013,22.70639,22.356453,22.61573,22.589579,79617311,22.589579
22-05-2013,22.64786,22.089205,22.47974,22.152468,102807910,22.152468
23-05-2013,22.165916,21.768408,21.843126,21.987335,91345105,21.987335
24-05-2013,21.888456,21.693935,21.799789,21.751471,92216359,21.751471
28-05-2013,22.220213,21.927809,22.00502,21.949478,90638467,21.949478
29-05-2013,21.867785,21.526564,21.810997,21.626688,80837869,21.626688
30-05-2013,21.89045,21.579365,21.666788,21.68771,85145956,21.68771
31-05-2013,21.843126,21.607012,21.621956,21.699165,79071272,21.699165
03-06-2013,21.767658,21.295679,21.7435,21.609751,99399181,21.609751
04-06-2013,21.683475,21.272017,21.615231,21.397299,75024159,21.397299
05-06-2013,21.655081,21.348232,21.482229,21.412243,84587872,21.412243
06-06-2013,21.577374,21.101406,21.526812,21.53528,103550684,21.53528
07-06-2013,21.917847,21.552217,21.679241,21.911121,107385002,21.911121
10-06-2013,22.19182,21.920088,21.97015,22.172392,93862506,22.172392
11-06-2013,22.092194,21.905891,22.016726,21.913115,70567517,21.913115
12-06-2013,22.067286,21.660063,22.053837,21.718096,88522565,21.718096
13-06-2013,21.909378,21.5567,21.643375,21.843126,83106340,21.843126
14-06-2013,22.034908,21.771645,21.920338,21.79431,90136592,21.79431
17-06-2013,22.152716,21.875008,21.898668,22.073513,86173794,22.073513
18-06-2013,22.440886,22.125816,22.133289,22.431421,87000883,22.431421
19-06-2013,22.685966,22.353712,22.450102,22.432917,117073180,22.432917
20-06-2013,22.440886,22.000288,22.266291,22.035904,135385563,22.035904
21-06-2013,22.163923,21.745243,22.125568,21.94101,159889066,21.94101
24-06-2013,21.826191,21.50066,21.715605,21.663549,121128323,21.663549
25-06-2013,21.909876,21.532043,21.849602,21.574135,102510801,21.574135
26-06-2013,21.868032,21.682978,21.76218,21.759689,73530581,21.759689
27-06-2013,22.034658,21.83441,21.887959,21.84487,77348840,21.84487
28-06-2013,21.963675,21.77314,21.790823,21.927061,94324230,21.927061
01-07-2013,22.218719,22.042379,22.078493,22.114111,69250599,22.114111
02-07-2013,22.19182,21.849852,22.171894,21.975382,75943592,21.975382
03-07-2013,22.14624,21.880487,21.915356,22.077995,42036977,22.077995
05-07-2013,22.301659,22.10066,22.167162,22.253838,68331166,22.253838
08-07-2013,22.572144,22.343252,22.396303,22.542753,79075287,22.542753
09-07-2013,22.73852,22.365667,22.689953,22.54649,79472771,22.54649
10-07-2013,22.693439,22.425444,22.501907,22.56517,68592140,22.56517
11-07-2013,22.934286,22.628183,22.739765,22.92009,103755449,22.92009
12-07-2013,22.988832,22.795557,22.914112,22.988832,103113050,22.988832
15-07-2013,23.113365,22.823452,23.021212,23.030924,78713937,23.030924
16-07-2013,23.112617,22.762182,23.091698,22.9044,79617311,22.9044
17-07-2013,23.084972,22.821959,22.939018,22.877998,60469809,22.877998
18-07-2013,22.914112,22.495432,22.888956,22.681982,145924920,22.681982
19-07-2013,22.489454,21.808506,22.082479,22.331297,295475379,22.331297
22-07-2013,22.731546,22.341259,22.465794,22.68248,116563276,22.68248
23-07-2013,22.739765,22.40527,22.68248,22.510626,82134711,22.510626
24-07-2013,22.672518,22.433414,22.596802,22.488209,83451629,22.488209
25-07-2013,22.337523,22.069279,22.263302,22.109629,120493954,22.109629
26-07-2013,22.166664,21.967661,22.091944,22.051098,71374530,22.051098
29-07-2013,22.286963,21.940014,22.039888,21.974384,75959652,21.974384
30-07-2013,22.306639,21.939514,22.053837,22.189827,70487217,22.189827
31-07-2013,22.329056,22.07177,22.241385,22.110872,87265872,22.110872
01-08-2013,22.529305,22.291447,22.291447,22.521086,85856610,22.521086
02-08-2013,22.590326,22.436403,22.501657,22.579617,68812965,22.579617
05-08-2013,22.553465,22.396053,22.550226,22.540512,52584363,22.540512
06-08-2013,22.657824,22.309628,22.532791,22.330549,60469809,22.330549
07-08-2013,22.377375,22.144247,22.292442,22.183102,55374783,22.183102
08-08-2013,22.312368,22.049603,22.30365,22.233166,59743096,22.233166
09-08-2013,22.304398,22.166912,22.180861,22.177126,53146462,22.177126
12-08-2013,22.092194,21.958942,22.089703,22.055082,55286453,22.055082
13-08-2013,22.129553,21.8232,22.087959,21.94898,57004870,21.94898
14-08-2013,21.923574,21.598045,21.877249,21.664047,83600184,21.664047
15-08-2013,21.542253,21.3699,21.530298,21.411245,75048249,21.411245
16-08-2013,21.480486,21.333536,21.451593,21.342752,67255147,21.342752
19-08-2013,21.718594,21.356201,21.362677,21.560436,72707508,21.560436
20-08-2013,21.721333,21.507883,21.627684,21.554708,49504863,21.554708
21-08-2013,21.840885,21.581608,21.684969,21.652094,70555472,21.652094
22-08-2013,21.787086,21.675007,21.736029,21.761185,34926424,21.761185
23-08-2013,21.868032,21.662554,21.863798,21.674009,43245489,21.674009
26-08-2013,21.790823,21.570398,21.668779,21.578867,42257801,21.578867
27-08-2013,21.512615,21.118343,21.41025,21.174383,69623993,21.174383
28-08-2013,21.305391,21.115105,21.176874,21.134533,53395392,21.134533
29-08-2013,21.429178,21.135529,21.147484,21.305889,59361671,21.305889
30-08-2013,21.370897,21.060062,21.31411,21.093437,74743109,21.093437
03-09-2013,21.573887,21.269028,21.27924,21.429178,82210996,21.429178
04-09-2013,21.755953,21.299416,21.428431,21.709377,81954037,21.709377
05-09-2013,21.914858,21.708879,21.755953,21.906887,51845604,21.906887
06-09-2013,22.011993,21.76193,21.978619,21.907387,62698130,21.907387
09-09-2013,22.160686,21.978121,22.010748,22.118345,49569103,22.118345
10-09-2013,22.216726,22.017473,22.167412,22.133787,51697050,22.133787
11-09-2013,22.340511,22.069279,22.130548,22.321085,64665477,22.321085
12-09-2013,22.363674,22.167162,22.351221,22.243128,43984248,22.243128
13-09-2013,22.308384,22.038395,22.278994,22.143749,53214717,22.143749
16-09-2013,22.341259,22.039143,22.321335,22.111122,53660381,22.111122
17-09-2013,22.126814,21.942753,22.102406,22.070026,50564822,22.070026
18-09-2013,22.514858,21.99431,22.076004,22.498669,77678069,22.498669
19-09-2013,22.56517,22.301409,22.56517,22.375879,64155573,22.375879
20-09-2013,22.518845,22.306889,22.375879,22.493439,174463490,22.493439
23-09-2013,22.455582,22.047361,22.320089,22.079741,71362485,22.079741
24-09-2013,22.169403,21.952717,22.079741,22.088207,59694916,22.088207
25-09-2013,22.080984,21.808256,22.080984,21.848854,66207234,21.848854
26-09-2013,21.98634,21.793312,21.875505,21.872267,50584897,21.872267
27-09-2013,21.856077,21.701408,21.78883,21.827934,50540732,21.827934
30-09-2013,21.938768,21.626688,21.645866,21.815977,69154239,21.815977
01-10-2013,22.108879,21.919092,21.924072,22.092194,67644602,22.092194
02-10-2013,22.150972,21.86355,21.985842,22.116852,60036190,22.116852
03-10-2013,22.26903,21.721085,22.1171,21.820461,84997401,21.820461
04-10-2013,21.855829,21.668779,21.793312,21.72731,54523605,21.72731
07-10-2013,21.768158,21.522079,21.605268,21.562677,51937949,21.562677
08-10-2013,21.568655,21.211245,21.552217,21.262054,78039419,21.262054
09-10-2013,21.485716,20.995804,21.327061,21.316601,106449509,21.316601
10-10-2013,21.639639,21.424944,21.515354,21.624945,90550137,21.624945
11-10-2013,21.755455,21.55172,21.569901,21.718344,56567236,21.718344
14-10-2013,21.824448,21.553961,21.585592,21.820959,49930453,21.820959
15-10-2013,22.058071,21.768408,21.812243,21.967909,63914673,21.967909
16-10-2013,22.374386,22.017721,22.064049,22.366913,80604999,22.366913
17-10-2013,22.33877,22.060562,22.241385,22.136776,170902191,22.136776
18-10-2013,25.2917,24.259071,24.32333,25.190828,464390148,25.190828
21-10-2013,25.379869,24.895435,25.192074,24.988836,145675990,24.988836
22-10-2013,25.230431,24.801786,25.031178,25.08099,88675135,25.08099
23-10-2013,25.77215,24.922335,24.931549,25.688961,106927293,25.688961
24-10-2013,25.917107,25.524328,25.700418,25.543009,83997668,25.543009
25-10-2013,25.624453,25.174141,25.624453,25.285225,81524432,25.285225
28-10-2013,25.490206,25.230181,25.285225,25.280243,46521724,25.280243
29-10-2013,25.826694,25.242884,25.38236,25.809261,64440637,25.809261
30-10-2013,25.840893,25.554216,25.8389,25.664305,53162522,25.664305
31-10-2013,25.940767,25.503656,25.627193,25.668289,65845885,25.668289
01-11-2013,25.803284,25.531801,25.698425,25.580118,51524405,25.580118
04-11-2013,25.712872,25.455338,25.691202,25.556955,45722740,25.556955
05-11-2013,25.694939,25.340519,25.413494,25.442635,47433127,25.442635
06-11-2013,25.579123,25.289459,25.544254,25.47327,36652871,25.47327
07-11-2013,25.502661,25.096931,25.469784,25.104652,67435822,25.104652
08-11-2013,25.367416,25.118349,25.124577,25.305897,51825529,25.305897
11-11-2013,25.303408,25.105898,25.143505,25.170404,44670812,25.170404
12-11-2013,25.344004,25.031178,25.098425,25.200045,48906630,25.200045
13-11-2013,25.724827,25.068537,25.074764,25.715363,63412799,25.715363
14-11-2013,25.896683,25.66256,25.751476,25.784105,46842923,25.784105
15-11-2013,25.853096,25.661564,25.775139,25.742512,51243355,25.742512
18-11-2013,26.120594,25.634914,25.797056,25.692448,70651832,25.692448
19-11-2013,25.77215,25.480742,25.696684,25.53429,45433661,25.53429
20-11-2013,25.73753,25.413742,25.652597,25.462311,38692487,25.462311
21-11-2013,25.860817,25.554216,25.579123,25.755213,43835693,25.755213
22-11-2013,25.807516,25.634417,25.739023,25.700916,50356042,25.700916
25-11-2013,26.231428,25.778873,25.832174,26.050606,64761837,26.050606
26-11-2013,26.438402,25.976135,26.117107,26.361441,91794785,26.361441
27-11-2013,26.600296,26.401043,26.451603,26.478502,45112461,26.478502
29-11-2013,26.565924,26.387344,26.454842,26.390831,47890836,26.390831
02-12-2013,26.5592,26.170904,26.488464,26.263557,55133884,26.263557
03-12-2013,26.486721,26.127567,26.175636,26.233171,67295297,26.233171
04-12-2013,26.500172,26.151976,26.186098,26.355713,47842656,26.355713
05-12-2013,26.392574,26.179125,26.331305,26.334791,45517975,26.334791
06-12-2013,26.650108,26.403034,26.644878,26.646872,57366220,26.646872
09-12-2013,26.956711,26.600794,26.674767,26.852848,59526286,26.852848
10-12-2013,27.205776,26.790831,26.803286,27.01524,74433955,27.01524
11-12-2013,27.181118,26.778875,27.083485,26.831678,68728650,26.831678
12-12-2013,26.972401,26.625202,26.888466,26.649113,64099363,26.649113
13-12-2013,26.806772,26.34849,26.784605,26.420719,86820208,26.420719
16-12-2013,26.76692,26.451105,26.500669,26.724331,64320188,26.724331
17-12-2013,26.918104,26.60976,26.720346,26.646622,61658247,26.646622
18-12-2013,27.022463,26.377132,26.696186,27.017483,88743390,27.017483
19-12-2013,27.197805,26.876261,26.918352,27.054094,66877738,27.054094
20-12-2013,27.426449,27.098429,27.1059,27.41275,130953011,27.41275
23-12-2013,27.790833,27.52483,27.592575,27.773397,69122119,27.773397
24-12-2013,27.776884,27.599052,27.770161,27.692204,29478078,27.692204
26-12-2013,27.870535,27.613747,27.74625,27.832178,53712576,27.832178
27-12-2013,27.902414,27.719601,27.895441,27.855591,63023345,27.855591
30-12-2013,27.907894,27.621965,27.90391,27.632925,49629328,27.632925
31-12-2013,27.920347,27.553225,27.702166,27.913124,54519590,27.913124
02-01-2014,27.839401,27.603037,27.782366,27.724083,73129082,27.724083
03-01-2014,27.818977,27.520098,27.770908,27.521841,66917888,27.521841
06-01-2014,27.867046,27.557707,27.721344,27.828691,71037271,27.828691
07-01-2014,28.385853,27.924334,28.019974,28.365179,102486711,28.365179
08-01-2014,28.575891,28.22645,28.543015,28.42421,90036218,28.42421
09-01-2014,28.49868,28.033922,28.479254,28.150484,83692529,28.150484
10-01-2014,28.370661,27.951481,28.370661,28.148991,86061375,28.148991
13-01-2014,28.56568,27.824955,28.056587,27.969664,97118665,27.969664
14-01-2014,28.667547,28.096935,28.342516,28.627695,99676216,28.627695
15-01-2014,28.767174,28.48797,28.717112,28.608269,78300393,28.608269
16-01-2014,28.840151,28.592827,28.620224,28.79756,67608467,28.79756
17-01-2014,28.907398,28.498182,28.813251,28.655842,108457005,28.655842
21-01-2014,28.991333,28.675018,28.914869,28.983862,79492846,28.983862
22-01-2014,29.088221,28.863314,29.056339,29.016739,63091600,29.016739
23-01-2014,28.953724,28.751482,28.891706,28.894197,78256228,28.894197
24-01-2014,28.731058,27.970161,28.667795,27.990833,156283602,27.990833
27-01-2014,28.057335,26.955713,28.047373,27.427942,174796734,27.427942
28-01-2014,28.038654,27.64488,27.654345,27.970409,88739375,27.970409
29-01-2014,27.939028,27.382862,27.873524,27.569662,95552818,27.569662
30-01-2014,28.704659,28.076014,28.518106,28.278753,204419353,28.278753
31-01-2014,29.552729,28.670786,29.174397,29.414,223486554,29.414
